C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_283.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_283.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_283.jpg, -0.5866395, 1, 0, 26.96092
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_384.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_384.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_384.jpg, -0.8876922, 1, 0, 27.5324
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_488.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_488.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_488.jpg, -0.8879263, 0.9373854, 0, 28.05963
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_588.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_588.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_588.jpg, -0.5826257, 0.632085, 0, 28.70434
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_691.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_691.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_691.jpg, -0.2895384, 0.3389976, 0, 29.07952
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_792.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_792.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_792.jpg, 0, 0.03128549, 0, 29.01735
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_895.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_895.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_895.jpg, 0.0466392, 0, 0, 28.65073
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_14_998.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_14_998.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_14_998.jpg, 0.344691, 0, 0, 28.26213
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_101.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_101.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_101.jpg, 0.4195722, 0, 0, 27.77839
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_205.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_205.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_205.jpg, 0.2415285, 0, 0, 27.48727
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_306.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_306.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_306.jpg, 0.4851474, 0, 0, 27.1357
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_408.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_408.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_408.jpg, 0.1775697, 0, 0, 26.86308
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_513.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_513.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_513.jpg, 0, 0, 0, 26.58017
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_616.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_616.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_616.jpg, 0, 0.0978579, 0, 26.27098
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_721.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_721.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_721.jpg, 0, 0.3977179, 0, 26.30114
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_822.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_822.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_822.jpg, 0, 0.7022886, 0, 26.69781
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_15_924.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_15_924.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_15_924.jpg, -0.1120689, 0.5361248, 0, 27.24643
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_025.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_025.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_025.jpg, -0.2273788, 0.228089, 0, 27.36969
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_128.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_128.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_128.jpg, 0, 0, 0, 27.20275
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_229.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_229.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_229.jpg, 0, 0, 0, 26.92815
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_331.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_331.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_331.jpg, 0, 0, 0, 26.6574
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_432.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_432.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_432.jpg, -0.2770044, 0, 0, 26.35526
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_532.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_532.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_532.jpg, -0.04294408, 0, 0, 26.07315
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_636.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_636.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_636.jpg, 0, 0, 0, 25.75506
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_737.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_737.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_737.jpg, -0.0809253, 0, 0, 25.49524
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_839.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_839.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_839.jpg, -0.3759323, 0, 0, 25.1658
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_16_938.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_16_938.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_16_938.jpg, -0.09963145, 0, 0, 24.88944
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_17_040.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_17_040.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_17_040.jpg, 0, 0.1420782, 0, 24.66597
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_17_143.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_17_143.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_17_143.jpg, 0, 0.4361436, 0, 24.76027
C:\Users\Patri\Downloads\simulator-windows-64\IMG\center_2020_07_09_20_16_17_246.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\left_2020_07_09_20_16_17_246.jpg, C:\Users\Patri\Downloads\simulator-windows-64\IMG\right_2020_07_09_20_16_17_246.jpg, 0, 0.7436115, 0, 25.21743
